booking_id,user_id,partner_id,booking_date,travel_date,amount_usd,destination_country,booking_status,days_to_travel,name,email,country_x,signup_date,loyalty_status,age,preferred_travel_type,partner_name,partner_type,country_y,rating
123,198,10,2024-03-19,2025-12-07,1575.28,Mayotte,Confirmed,628,Maria Fisher,pricejared@baker-giles.org,Christmas Island,2025-01-30,Bronze,45,Relaxation,"Porter, Hampton and Sanchez",Airline,Iran,
124,16,16,2025-03-16,2025-12-17,255.27,Jamaica,Cancelled,276,Kayla Todd,jamesnicholas@evans-hall.info,Kenya,2025-02-25,Platinum,42,Relaxation,Gonzalez and Sons,Airline,Pakistan,
125,144,24,2025-02-22,2025-11-20,106.53,Cocos (Keeling) Islands,Cancelled,271,Michelle Figueroa,oconner@yahoo.com,Sierra Leone,2024-03-12,Platinum,37,Relaxation,Gonzalez and Sons,Hotel,Singapore,
126,141,21,2023-07-30,2025-07-13,351.8,Bangladesh,Confirmed,714,Stacey Jenkins,xelliott@harris-carter.info,Nepal,2023-08-12,Bronze,34,Relaxation,"Monroe, Solis and Howell",Airline,Cyprus,
127,5,17,2023-07-02,2025-07-12,1375.37,Comoros,Pending,741,Joseph Collier,josepharmstrong@hotmail.com,Portugal,2024-08-04,Silver,41,Relaxation,Hernandez-House,Hotel,Suriname,2.0
128,93,24,2023-10-11,2025-11-10,1214.23,Guam,Cancelled,761,Travis Gray,alicia06@hotmail.com,Uganda,2025-01-30,Bronze,62,Cultural,Gonzalez and Sons,Hotel,Singapore,
129,6,10,2023-12-06,2025-07-15,875.84,Uruguay,Pending,587,Carol Shaw,jonathan72@powell.com,Hungary,2024-02-20,Platinum,19,Romantic,"Porter, Hampton and Sanchez",Airline,Iran,
130,38,19,2024-03-06,2026-05-03,858.88,Mauritania,Confirmed,788,Christopher Watson,victor04@montgomery.biz,Andorra,2024-07-22,Silver,60,Business,Phillips LLC,Hotel,Iceland,2.0
131,51,5,2025-01-26,2026-01-22,354.45,Poland,Pending,361,Miguel Davis,richardjay@yahoo.com,Christmas Island,2023-02-23,Bronze,25,Relaxation,Ruiz-Dunn,Hotel,Western Sahara,
132,173,30,2025-01-22,2025-05-27,1892.4,Yemen,Confirmed,125,Donald Burns,scott13@williams.com,Madagascar,2023-12-12,Bronze,44,Adventure,Williams and Sons,Airline,Liechtenstein,1.0
133,104,27,2024-05-19,2026-01-22,1415.18,Netherlands,Pending,613,Heather Taylor,dmartinez@nguyen.info,Kuwait,2024-11-16,Silver,70,Adventure,"Hunt, Peterson and Chavez",Airline,Turkmenistan,
134,12,5,2023-12-28,2026-04-25,575.69,Bolivia,Confirmed,849,Eric Ward,wsanders@rogers.com,Wallis and Futuna,2023-10-12,Bronze,53,Business,Ruiz-Dunn,Hotel,Western Sahara,
135,96,7,2024-04-04,2025-11-23,1730.94,Trinidad and Tobago,Confirmed,598,Christopher Hardin,morgangraham@hotmail.com,Vanuatu,2023-08-12,Platinum,57,Romantic,Williams-Sexton,Hotel,United States of America,
136,78,16,2023-06-20,2025-12-17,974.31,Guinea-Bissau,Cancelled,911,Matthew Rodriguez,charlesmcneil@bennett.com,Austria,2022-07-01,Bronze,20,Adventure,Gonzalez and Sons,Airline,Pakistan,
137,91,19,2024-01-30,2025-11-02,1272.59,Sweden,Cancelled,642,Holly Mcknight,vargasanthony@gmail.com,New Caledonia,2022-12-16,Bronze,19,Relaxation,Phillips LLC,Hotel,Iceland,3.0
138,29,21,2023-07-09,2025-08-16,1028.83,Gambia,Confirmed,769,Mr. Luis Carter MD,victoria58@ball.com,Dominican Republic,2024-04-17,Gold,22,Romantic,"Monroe, Solis and Howell",Airline,Cyprus,2.0
139,167,10,2024-07-15,2025-08-24,1532.71,Congo,Cancelled,405,Katherine Pena,omiller@torres.com,Botswana,2024-08-15,Silver,53,Business,"Porter, Hampton and Sanchez",Airline,Iran,
140,43,21,2024-04-02,2026-03-12,154.69,Antigua and Barbuda,Confirmed,709,Raymond Perez,briangriffith@hernandez.biz,San Marino,2024-05-01,Bronze,37,Romantic,"Monroe, Solis and Howell",Airline,Cyprus,4.0
141,40,24,2024-05-21,2025-10-03,382.02,United States Virgin Islands,Confirmed,500,Vanessa Johnson,chendonna@hernandez.com,Turkmenistan,2023-03-03,Platinum,39,Business,Gonzalez and Sons,Hotel,Singapore,
142,30,15,2024-10-02,2025-07-01,786.38,Lebanon,Confirmed,272,Heather Smith,anthonyclark@chambers.org,Saint Helena,2024-06-03,Bronze,68,Cultural,"Martinez, Adams and Heath",Hotel,Fiji,1.0
143,117,6,2023-09-29,2026-01-15,205.32,Sao Tome and Principe,Confirmed,839,Cynthia Stout,wilsonrachel@gmail.com,Maldives,2025-05-05,Bronze,53,Romantic,"Gardner, Davis and Weaver",Airline,Peru,4.0
144,31,8,2023-11-06,2025-10-23,1311.87,Cape Verde,Pending,717,Tyler Curtis,rebecca56@glover.info,Guernsey,2022-06-01,Silver,69,Cultural,"Castro, Howard and Jackson",Airline,Saint Martin,2.0
144,31,8,2023-11-06,2025-10-23,1311.87,Cape Verde,Pending,717,Tyler Curtis,rebecca56@glover.info,Guernsey,2022-06-01,Silver,69,Cultural,"Castro, Howard and Jackson",Airline,Saint Martin,2.0
145,166,10,2023-12-07,2025-07-22,1592.05,Colombia,Pending,593,Michael Estrada,reidterri@hotmail.com,Namibia,2024-06-12,Platinum,41,Relaxation,"Porter, Hampton and Sanchez",Airline,Iran,
146,20,29,2023-09-15,2025-07-30,322.18,Slovenia,Pending,684,Jennifer Jones,stuartmichael@hotmail.com,French Guiana,2022-09-11,Bronze,59,Romantic,Collins-Robles,Hotel,Micronesia,1.0
147,174,8,2024-04-24,2026-02-15,829.37,Ireland,Confirmed,662,Michelle Fischer,angela72@hotmail.com,Bosnia and Herzegovina,2024-11-29,Platinum,58,Romantic,"Castro, Howard and Jackson",Airline,Saint Martin,
148,69,24,2024-07-30,2025-09-29,836.93,Guam,Pending,426,Angel Walker,stacey09@yahoo.com,Guinea-Bissau,2024-08-17,Bronze,26,Business,Gonzalez and Sons,Hotel,Singapore,
149,13,20,2024-03-23,2026-04-07,528.83,Qatar,Pending,745,Kendra Johnson,cruzvictoria@salazar-stanton.net,Kenya,2022-07-04,Bronze,64,Cultural,Jones-Yates,Hotel,Eritrea,
150,107,2,2024-06-10,2025-10-05,1402.57,Czech Republic,Confirmed,482,Joseph Peterson,mariahill@webb.com,Malta,2024-07-28,Gold,52,Business,Watts PLC,Hotel,Tuvalu,
151,125,17,2024-03-17,2026-01-24,373.13,Tokelau,Cancelled,678,Charles Robinson,manuelking@stephens-baker.net,Madagascar,2022-12-16,Gold,33,Cultural,Hernandez-House,Hotel,Suriname,1.0
152,128,3,2024-08-21,2026-04-30,892.4,Namibia,Confirmed,617,Michelle Fuller,brandyprice@cooper-bradford.com,Cambodia,2023-07-11,Silver,51,Adventure,Mcdonald-Walker,Hotel,Cyprus,
153,24,2,2025-05-08,2026-03-21,1284.33,Antarctica (the territory South of 60 deg S),Pending,317,Sonya Stewart,hshaw@lopez.info,Cuba,2023-09-15,Gold,33,Cultural,Watts PLC,Hotel,Tuvalu,
154,108,6,2023-10-16,2025-11-05,1621.01,Cook Islands,Cancelled,751,Mike Berry,kelsey15@hotmail.com,Norway,2024-09-29,Silver,56,Romantic,"Gardner, Davis and Weaver",Airline,Peru,5.0
155,33,20,2024-09-14,2026-03-05,1471.69,Kyrgyz Republic,Pending,537,Amanda Novak,wesley20@lucas.com,South Georgia and the South Sandwich Islands,2024-11-15,Bronze,44,Cultural,Jones-Yates,Hotel,Eritrea,2.0
156,166,30,2023-07-03,2025-11-29,1098.92,Nepal,Pending,880,Michael Estrada,reidterri@hotmail.com,Namibia,2024-06-12,Platinum,41,Relaxation,Williams and Sons,Airline,Liechtenstein,
157,146,6,2023-05-18,2025-12-16,509.54,Tuvalu,Confirmed,943,Ann Smith,michael69@torres.biz,Germany,2022-05-27,Silver,21,Business,"Gardner, Davis and Weaver",Airline,Peru,2.0
158,107,9,2024-05-28,2025-08-15,907.91,Lithuania,Pending,444,Joseph Peterson,mariahill@webb.com,Malta,2024-07-28,Gold,52,Business,Peck and Sons,Airline,Namibia,
160,129,15,2023-07-27,2025-08-22,296.06,French Southern Territories,Cancelled,757,Rick Martinez,qmorrison@gmail.com,Guernsey,2025-04-01,Platinum,20,Relaxation,"Martinez, Adams and Heath",Hotel,Fiji,
161,4,27,2024-03-01,2025-11-23,1282.03,Morocco,Pending,632,Matthew Dixon,russellmelinda@miller-brown.info,Australia,2022-07-20,Bronze,51,Business,"Hunt, Peterson and Chavez",Airline,Turkmenistan,
162,124,17,2023-10-28,2026-01-29,224.19,Montenegro,Cancelled,824,Kristin Wood,yvaldez@craig.com,Vanuatu,2023-08-19,Bronze,56,Adventure,Hernandez-House,Hotel,Suriname,
163,57,28,2024-10-04,2025-05-28,164.54,Hong Kong,Confirmed,236,Sean Meyers,anitarodriguez@hotmail.com,Japan,2025-02-04,Bronze,30,Adventure,"Lara, Peterson and Brown",Airline,Faroe Islands,5.0
164,104,1,2024-09-24,2025-08-23,1914.21,Austria,Cancelled,333,Heather Taylor,dmartinez@nguyen.info,Kuwait,2024-11-16,Silver,70,Adventure,Dunn Ltd,Airline,Guernsey,1.0
165,35,9,2023-11-14,2025-11-02,801.34,Greenland,Cancelled,719,Joseph Brown,kristinaperkins@hotmail.com,Guyana,2022-12-09,Platinum,33,Relaxation,Peck and Sons,Airline,Namibia,
166,79,27,2023-08-19,2026-04-03,1022.4,Nicaragua,Pending,958,Jimmy Herrera,qfigueroa@hotmail.com,Netherlands,2022-11-08,Platinum,70,Romantic,"Hunt, Peterson and Chavez",Airline,Turkmenistan,
167,40,26,2023-07-02,2026-05-12,954.98,Mali,Confirmed,1045,Vanessa Johnson,chendonna@hernandez.com,Turkmenistan,2023-03-03,Platinum,39,Business,"Jackson, Gallagher and Harrison",Airline,United States Virgin Islands,1.0
168,58,23,2025-04-24,2026-04-26,257.5,Japan,Cancelled,367,Kevin Young,youngnicholas@hotmail.com,Rwanda,2024-01-29,Bronze,69,Adventure,Figueroa PLC,Hotel,Greenland,2.0
169,2,21,2024-07-31,2025-09-11,1822.62,Latvia,Cancelled,407,Eric Fisher,lori87@gmail.com,Saint Helena,2023-05-31,Platinum,63,Business,"Monroe, Solis and Howell",Airline,Cyprus,
170,152,3,2024-09-20,2026-05-03,1272.89,Malta,Confirmed,590,Kyle Warren,bstephens@nichols.com,Ghana,2022-08-06,Gold,23,Cultural,Mcdonald-Walker,Hotel,Cyprus,1.0
170,152,3,2024-09-20,2026-05-03,1272.89,Malta,Confirmed,590,Kyle Warren,bstephens@nichols.com,Ghana,2022-08-06,Gold,23,Cultural,Mcdonald-Walker,Hotel,Cyprus,5.0
171,149,30,2024-03-13,2025-10-17,1409.55,Guatemala,Pending,583,Lawrence Sweeney,monica87@hotmail.com,Finland,2024-07-12,Bronze,55,Cultural,Williams and Sons,Airline,Liechtenstein,
172,4,6,2024-03-02,2025-11-16,1293.79,Saint Vincent and the Grenadines,Pending,624,Matthew Dixon,russellmelinda@miller-brown.info,Australia,2022-07-20,Bronze,51,Business,"Gardner, Davis and Weaver",Airline,Peru,
173,47,18,2024-05-09,2026-03-28,1734.71,Saint Kitts and Nevis,Confirmed,688,Christina Salinas,waltermurphy@yahoo.com,Kyrgyz Republic,2024-11-07,Platinum,35,Romantic,Cooke Inc,Hotel,Colombia,
174,195,7,2025-02-15,2025-08-04,1589.9,Israel,Confirmed,170,Steven Cole,jessica77@hotmail.com,Germany,2023-05-18,Silver,33,Adventure,Williams-Sexton,Hotel,United States of America,
175,180,9,2024-03-24,2025-11-08,1908.43,Liberia,Cancelled,594,Sarah Collins,joyce36@edwards.com,Montserrat,2023-09-04,Silver,55,Cultural,Peck and Sons,Airline,Namibia,1.0
176,182,26,2024-07-15,2025-07-08,1901.7,Sweden,Cancelled,358,Christopher Smith,orios@bailey.com,Jamaica,2024-05-18,Platinum,45,Business,"Jackson, Gallagher and Harrison",Airline,United States Virgin Islands,
177,48,20,2023-07-06,2025-12-30,1042.02,Liechtenstein,Confirmed,908,Scott Page,lisanolan@moore.com,Saint Martin,2023-04-09,Bronze,65,Romantic,Jones-Yates,Hotel,Eritrea,1.0
178,115,11,2024-07-11,2025-10-12,93.18,Lebanon,Cancelled,458,Rachael Stewart,mayjordan@gmail.com,Belarus,2023-06-10,Platinum,59,Romantic,"Hawkins, Ward and Wagner",Hotel,Iceland,1.0
178,115,11,2024-07-11,2025-10-12,93.18,Lebanon,Cancelled,458,Rachael Stewart,mayjordan@gmail.com,Belarus,2023-06-10,Platinum,59,Romantic,"Hawkins, Ward and Wagner",Hotel,Iceland,4.0
178,115,11,2024-07-11,2025-10-12,93.18,Lebanon,Cancelled,458,Rachael Stewart,mayjordan@gmail.com,Belarus,2023-06-10,Platinum,59,Romantic,"Hawkins, Ward and Wagner",Hotel,Iceland,1.0
179,28,13,2024-04-02,2025-08-17,1158.03,Qatar,Confirmed,502,Dale Rich,robert71@yahoo.com,Azerbaijan,2024-02-21,Silver,51,Adventure,Barker LLC,Hotel,Mali,
180,154,2,2023-07-21,2025-08-24,1289.41,British Virgin Islands,Pending,765,Emily Glover,pauljones@brown-mayer.com,Turks and Caicos Islands,2024-08-08,Bronze,19,Cultural,Watts PLC,Hotel,Tuvalu,2.0
181,36,16,2024-04-05,2026-01-09,568.5,Spain,Confirmed,644,David Warren,jay82@kemp-burke.com,American Samoa,2023-01-12,Silver,38,Business,Gonzalez and Sons,Airline,Pakistan,
182,51,5,2023-10-28,2026-01-07,293.07,Israel,Pending,802,Miguel Davis,richardjay@yahoo.com,Christmas Island,2023-02-23,Bronze,25,Relaxation,Ruiz-Dunn,Hotel,Western Sahara,
183,10,25,2025-02-23,2025-08-12,559.52,Cameroon,Cancelled,170,Brittney Jones,david37@bolton-hayes.com,Macao,2023-05-01,Silver,55,Cultural,"Harris, Mosley and Mcbride",Airline,Saint Martin,2.0
184,144,28,2024-02-11,2025-06-10,547.36,Latvia,Cancelled,485,Michelle Figueroa,oconner@yahoo.com,Sierra Leone,2024-03-12,Platinum,37,Relaxation,"Lara, Peterson and Brown",Airline,Faroe Islands,5.0
185,76,10,2024-06-26,2025-09-16,1397.09,Czech Republic,Pending,447,Jamie Woodward,kelly94@smith.info,Nepal,2025-01-05,Silver,59,Relaxation,"Porter, Hampton and Sanchez",Airline,Iran,5.0
186,195,24,2023-09-25,2025-05-28,761.33,Nauru,Cancelled,611,Steven Cole,jessica77@hotmail.com,Germany,2023-05-18,Silver,33,Adventure,Gonzalez and Sons,Hotel,Singapore,3.0
187,23,25,2024-04-09,2025-11-21,1848.93,Russian Federation,Cancelled,591,Sara Levy,tgonzalez@davis-curtis.com,Nauru,2023-01-29,Silver,25,Romantic,"Harris, Mosley and Mcbride",Airline,Saint Martin,
188,154,11,2023-09-02,2026-01-27,347.81,Indonesia,Pending,878,Emily Glover,pauljones@brown-mayer.com,Turks and Caicos Islands,2024-08-08,Bronze,19,Cultural,"Hawkins, Ward and Wagner",Hotel,Iceland,1.0
189,51,1,2023-08-10,2025-09-19,1563.1,Belgium,Pending,771,Miguel Davis,richardjay@yahoo.com,Christmas Island,2023-02-23,Bronze,25,Relaxation,Dunn Ltd,Airline,Guernsey,
190,132,27,2024-09-12,2026-02-12,824.32,Guadeloupe,Cancelled,518,Tiffany Mueller,powersvicki@gmail.com,Gibraltar,2023-01-15,Gold,52,Romantic,"Hunt, Peterson and Chavez",Airline,Turkmenistan,4.0
191,21,30,2024-12-24,2026-02-26,212.49,Angola,Cancelled,429,Samantha Adkins,martinezcharles@rubio.com,Malta,2023-07-17,Silver,44,Cultural,Williams and Sons,Airline,Liechtenstein,
192,170,4,2024-03-29,2026-04-23,162.51,Albania,Confirmed,755,Heather Hayes,xbarker@shepherd.com,Belize,2023-01-26,Gold,22,Romantic,Nash-Spencer,Hotel,Costa Rica,
193,80,24,2023-12-15,2025-12-31,1045.12,Niger,Pending,747,Denise Le,anitarodriguez@hotmail.com,Vanuatu,2022-11-22,Bronze,50,Adventure,Gonzalez and Sons,Hotel,Singapore,
194,170,2,2024-11-09,2025-11-24,607.85,Papua New Guinea,Cancelled,380,Heather Hayes,xbarker@shepherd.com,Belize,2023-01-26,Gold,22,Romantic,Watts PLC,Hotel,Tuvalu,2.0
195,27,19,2024-04-23,2025-09-02,924.18,Palau,Confirmed,497,Kathleen Brown,robin58@hotmail.com,Tunisia,2024-08-13,Platinum,55,Relaxation,Phillips LLC,Hotel,Iceland,3.0
196,124,30,2024-01-22,2026-02-06,316.33,Sao Tome and Principe,Cancelled,746,Kristin Wood,yvaldez@craig.com,Vanuatu,2023-08-19,Bronze,56,Adventure,Williams and Sons,Airline,Liechtenstein,
197,37,19,2023-12-10,2026-02-15,1976.0,Guyana,Confirmed,798,Jennifer Reed,lorisullivan@jacobson.com,Saudi Arabia,2022-11-06,Gold,45,Relaxation,Phillips LLC,Hotel,Iceland,5.0
197,37,19,2023-12-10,2026-02-15,1976.0,Guyana,Confirmed,798,Jennifer Reed,lorisullivan@jacobson.com,Saudi Arabia,2022-11-06,Gold,45,Relaxation,Phillips LLC,Hotel,Iceland,5.0
198,122,21,2024-06-13,2026-04-22,1321.59,Northern Mariana Islands,Cancelled,678,Andrew Thompson,bryantanna@beasley.biz,Montenegro,2022-11-12,Gold,54,Romantic,"Monroe, Solis and Howell",Airline,Cyprus,
199,111,22,2024-07-26,2025-07-13,691.1,Bosnia and Herzegovina,Cancelled,352,Heidi Floyd,maria76@berry-davis.info,Grenada,2023-04-12,Silver,23,Cultural,Miranda-Walker,Hotel,Papua New Guinea,3.0
200,180,20,2025-02-15,2025-11-09,152.0,Georgia,Cancelled,267,Sarah Collins,joyce36@edwards.com,Montserrat,2023-09-04,Silver,55,Cultural,Jones-Yates,Hotel,Eritrea,
202,73,13,2023-08-15,2025-10-14,1995.72,Cuba,Confirmed,791,Heidi Caldwell,colemanryan@yahoo.com,Djibouti,2023-10-07,Silver,33,Adventure,Barker LLC,Hotel,Mali,
203,132,14,2024-08-16,2025-12-25,266.69,Greenland,Confirmed,496,Tiffany Mueller,powersvicki@gmail.com,Gibraltar,2023-01-15,Gold,52,Romantic,Howard Ltd,Airline,Tanzania,5.0
204,119,13,2024-04-19,2025-06-30,1195.28,Martinique,Cancelled,437,Kara Torres,jenkinssandra@west.com,Kuwait,2024-06-18,Silver,48,Romantic,Barker LLC,Hotel,Mali,
205,87,16,2025-03-21,2025-06-25,1218.24,Switzerland,Cancelled,96,Patricia Rowland,andrea88@gonzalez.com,Luxembourg,2022-12-16,Bronze,66,Relaxation,Gonzalez and Sons,Airline,Pakistan,
206,197,22,2024-08-31,2026-02-17,204.79,Afghanistan,Confirmed,535,Alicia Anderson,zmorris@long.com,France,2024-07-27,Gold,40,Business,Miranda-Walker,Hotel,Papua New Guinea,
207,92,3,2023-12-21,2025-08-09,973.57,Pakistan,Cancelled,597,Sarah Thompson,stantonjoshua@hotmail.com,Andorra,2022-11-09,Silver,49,Business,Mcdonald-Walker,Hotel,Cyprus,
208,153,30,2024-01-10,2026-02-09,1320.93,Bermuda,Confirmed,761,Adam Calderon,heather43@lucas.com,Oman,2023-06-24,Platinum,64,Cultural,Williams and Sons,Airline,Liechtenstein,1.0
208,153,30,2024-01-10,2026-02-09,1320.93,Bermuda,Confirmed,761,Adam Calderon,heather43@lucas.com,Oman,2023-06-24,Platinum,64,Cultural,Williams and Sons,Airline,Liechtenstein,3.0
209,109,4,2025-01-12,2025-10-08,919.54,Hungary,Confirmed,269,Meghan Mosley,bennettjohn@yahoo.com,Mauritius,2023-01-22,Platinum,67,Romantic,Nash-Spencer,Hotel,Costa Rica,
210,198,26,2024-04-15,2025-12-12,334.99,Lesotho,Confirmed,606,Maria Fisher,pricejared@baker-giles.org,Christmas Island,2025-01-30,Bronze,45,Relaxation,"Jackson, Gallagher and Harrison",Airline,United States Virgin Islands,
211,39,5,2024-02-18,2025-08-24,1690.01,Botswana,Cancelled,553,Ashley Lynn,alexanderdennis@gmail.com,Falkland Islands (Malvinas),2024-01-28,Gold,52,Business,Ruiz-Dunn,Hotel,Western Sahara,
212,78,1,2025-01-03,2026-03-04,1496.63,Nicaragua,Cancelled,425,Matthew Rodriguez,charlesmcneil@bennett.com,Austria,2022-07-01,Bronze,20,Adventure,Dunn Ltd,Airline,Guernsey,3.0
213,23,13,2023-10-25,2025-08-24,1590.23,Korea,Pending,669,Sara Levy,tgonzalez@davis-curtis.com,Nauru,2023-01-29,Silver,25,Romantic,Barker LLC,Hotel,Mali,2.0
214,4,3,2023-08-25,2025-10-11,373.79,Switzerland,Pending,778,Matthew Dixon,russellmelinda@miller-brown.info,Australia,2022-07-20,Bronze,51,Business,Mcdonald-Walker,Hotel,Cyprus,
215,126,20,2024-04-20,2026-01-28,1969.22,Philippines,Cancelled,648,Robert Maldonado,eduardo51@yahoo.com,Svalbard & Jan Mayen Islands,2024-11-22,Gold,51,Relaxation,Jones-Yates,Hotel,Eritrea,
216,79,14,2023-11-23,2025-09-20,957.61,Cameroon,Cancelled,667,Jimmy Herrera,qfigueroa@hotmail.com,Netherlands,2022-11-08,Platinum,70,Romantic,Howard Ltd,Airline,Tanzania,2.0
217,115,25,2024-11-06,2025-12-17,249.41,Jamaica,Confirmed,406,Rachael Stewart,mayjordan@gmail.com,Belarus,2023-06-10,Platinum,59,Romantic,"Harris, Mosley and Mcbride",Airline,Saint Martin,
218,56,15,2024-03-26,2026-04-13,264.9,Christmas Island,Pending,748,Amanda Mathis,jason11@diaz.com,Mozambique,2025-03-09,Gold,47,Business,"Martinez, Adams and Heath",Hotel,Fiji,4.0
219,19,30,2024-02-06,2026-05-13,675.56,Germany,Pending,827,Christopher Murray,omorgan@yahoo.com,Macedonia,2022-10-02,Platinum,66,Romantic,Williams and Sons,Airline,Liechtenstein,
220,87,23,2023-08-24,2025-07-26,731.55,Finland,Cancelled,702,Patricia Rowland,andrea88@gonzalez.com,Luxembourg,2022-12-16,Bronze,66,Relaxation,Figueroa PLC,Hotel,Greenland,
221,172,5,2024-11-11,2025-06-01,1174.02,Zambia,Cancelled,202,Tommy Allen,victoriaellison@elliott.org,Swaziland,2023-06-17,Bronze,60,Romantic,Ruiz-Dunn,Hotel,Western Sahara,
222,87,25,2025-01-21,2025-07-18,688.74,Mali,Cancelled,178,Patricia Rowland,andrea88@gonzalez.com,Luxembourg,2022-12-16,Bronze,66,Relaxation,"Harris, Mosley and Mcbride",Airline,Saint Martin,
223,22,2,2023-12-04,2025-10-15,958.3,Guyana,Pending,681,Victoria Carter,mialuna@yahoo.com,Sao Tome and Principe,2023-06-01,Bronze,70,Business,Watts PLC,Hotel,Tuvalu,
224,119,8,2023-10-23,2026-05-12,844.95,Georgia,Pending,932,Kara Torres,jenkinssandra@west.com,Kuwait,2024-06-18,Silver,48,Romantic,"Castro, Howard and Jackson",Airline,Saint Martin,
225,108,13,2024-09-12,2026-03-05,1310.01,Suriname,Pending,539,Mike Berry,kelsey15@hotmail.com,Norway,2024-09-29,Silver,56,Romantic,Barker LLC,Hotel,Mali,1.0
226,183,17,2024-12-18,2025-08-16,76.24,Tuvalu,Confirmed,241,Cody Singleton,lisawilliams@copeland.org,Saint Helena,2024-11-18,Platinum,49,Relaxation,Hernandez-House,Hotel,Suriname,
227,196,18,2025-05-13,2025-11-21,1516.15,Suriname,Pending,192,Christian Walker,mcdonaldcory@yahoo.com,Guatemala,2025-01-26,Bronze,18,Romantic,Cooke Inc,Hotel,Colombia,
228,137,7,2024-04-01,2026-05-02,1507.23,Sudan,Pending,761,Dawn Golden,denise77@ingram.info,Nauru,2023-03-02,Gold,19,Adventure,Williams-Sexton,Hotel,United States of America,
229,71,20,2024-09-14,2025-05-17,701.52,Tonga,Pending,245,Mr. John Blankenship,lpalmer@gmail.com,Poland,2022-07-13,Platinum,54,Adventure,Jones-Yates,Hotel,Eritrea,2.0
230,27,12,2024-05-11,2025-10-09,53.33,Vietnam,Pending,516,Kathleen Brown,robin58@hotmail.com,Tunisia,2024-08-13,Platinum,55,Relaxation,Hernandez Group,Airline,Monaco,3.0
231,20,5,2023-07-05,2025-09-10,1438.06,Pitcairn Islands,Cancelled,798,Jennifer Jones,stuartmichael@hotmail.com,French Guiana,2022-09-11,Bronze,59,Romantic,Ruiz-Dunn,Hotel,Western Sahara,
232,172,17,2024-01-30,2025-05-16,1147.1,Montserrat,Confirmed,472,Tommy Allen,victoriaellison@elliott.org,Swaziland,2023-06-17,Bronze,60,Romantic,Hernandez-House,Hotel,Suriname,3.0
233,131,1,2024-02-21,2025-08-27,122.17,Comoros,Confirmed,553,Sara Meyer,grimesmarie@hotmail.com,Guinea,2024-05-26,Silver,70,Romantic,Dunn Ltd,Airline,Guernsey,
234,73,19,2023-12-10,2025-08-02,414.43,Myanmar,Confirmed,601,Heidi Caldwell,colemanryan@yahoo.com,Djibouti,2023-10-07,Silver,33,Adventure,Phillips LLC,Hotel,Iceland,
235,2,20,2025-01-20,2025-12-01,1352.34,Maldives,Cancelled,315,Eric Fisher,lori87@gmail.com,Saint Helena,2023-05-31,Platinum,63,Business,Jones-Yates,Hotel,Eritrea,4.0
236,129,24,2024-05-14,2025-06-10,188.82,Switzerland,Cancelled,392,Rick Martinez,qmorrison@gmail.com,Guernsey,2025-04-01,Platinum,20,Relaxation,Gonzalez and Sons,Hotel,Singapore,
237,69,28,2023-05-23,2026-03-23,518.16,Australia,Confirmed,1035,Angel Walker,stacey09@yahoo.com,Guinea-Bissau,2024-08-17,Bronze,26,Business,"Lara, Peterson and Brown",Airline,Faroe Islands,4.0
237,69,28,2023-05-23,2026-03-23,518.16,Australia,Confirmed,1035,Angel Walker,stacey09@yahoo.com,Guinea-Bissau,2024-08-17,Bronze,26,Business,"Lara, Peterson and Brown",Airline,Faroe Islands,4.0
237,69,28,2023-05-23,2026-03-23,518.16,Australia,Confirmed,1035,Angel Walker,stacey09@yahoo.com,Guinea-Bissau,2024-08-17,Bronze,26,Business,"Lara, Peterson and Brown",Airline,Faroe Islands,3.0
238,163,7,2024-02-29,2025-10-05,578.84,American Samoa,Confirmed,584,Christopher Wilson,dylan66@howard.com,Equatorial Guinea,2024-02-27,Bronze,25,Romantic,Williams-Sexton,Hotel,United States of America,1.0
